pipeline_name,pipeline_stable_id,procedure_name,procedure_stable_id,parameter_name,parameter_stable_id,strain_accession_id,strain_name,genetic_background,gene_symbol,gene_accession_id,allele_symbol,allele_accession_id,phenotyping_center,colony_id,date_of_experiment,date_of_birth,age_in_weeks,developmental_stage_name,zygosity,sex,biological_sample_group,external_sample_id,metadata,metadata_group,weight,production_center,data_point
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MGQF,2014-12-01,2014-08-11,16,postnatal,homozygote,male,control,1899629,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-12-01T08:53:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-12-01T08:53:00Z, Date of measurement = 2014-12-01, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = E57C6, Blood collection experimenter ID = C0F16]""",c5d5b3349a0014cdac742fb284d786ed,31.7,WTSI,10.1
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDEG,2013-11-13,2013-07-24,16,postnatal,homozygote,female,control,1553475,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-11-13T11:28:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-11-13T11:28:00Z, Date of measurement = 2013-11-13, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = AFDA3, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,27.7,WTSI,10.4
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDRV,2012-10-03,2012-06-15,15,postnatal,homozygote,female,control,1175534,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2012-10-03T09:57:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2012-10-03T09:57:00+01:00, Date of measurement = 2012-10-03, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 8E98D]""",c5d5b3349a0014cdac742fb284d786ed,24.1,WTSI,11.02
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,PMBL,2016-03-21,2015-12-02,15,postnatal,homozygote,male,control,2302193,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2016-03-21T10:23:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2016-03-21T10:23:00Z, Date of measurement = 2016-03-21, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 0D087, Blood collection experimenter ID = 0D7DE]""",c5d5b3349a0014cdac742fb284d786ed,33.2,WTSI,10.42
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFYB,2014-08-06,2014-04-16,16,postnatal,homozygote,male,control,1789928,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-08-06T10:17:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-08-06T10:17:00+01:00, Date of measurement = 2014-08-06, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = D554F, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,31.4,WTSI,11.11
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFVS,2014-10-13,2014-06-25,15,postnatal,homozygote,male,control,1864356,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-10-13T11:10:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-10-13T11:10:00+01:00, Date of measurement = 2014-10-13, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,26.9,WTSI,11.44
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDTX,2016-06-06,2016-02-14,16,postnatal,homozygote,female,control,2363794,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2016-06-06T09:53:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2016-06-06T09:53:00+01:00, Date of measurement = 2016-06-06, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = E57C6, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,23.2,WTSI,11.3
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFYG,2014-07-02,2014-03-14,15,postnatal,homozygote,male,control,1767103,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-07-02T10:51:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-07-02T10:51:00+01:00, Date of measurement = 2014-07-02, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 88AE6, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,26.8,WTSI,11.62
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MECS,2013-07-29,2013-04-09,15,postnatal,homozygote,female,control,1458912,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-07-29T11:00:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-07-29T11:00:00+01:00, Date of measurement = 2013-07-29, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = AFDA3, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,27.2,WTSI,10.46
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDDY,2012-04-10,2011-12-19,16,postnatal,homozygote,female,control,1024317,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2012-04-10T10:40:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2012-04-10T10:40:00+01:00, Date of measurement = 2012-04-10, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 30EF3, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,26.7,WTSI,10.13
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MEPZ,2013-09-11,2013-05-19,16,postnatal,homozygote,female,control,1491935,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-09-11T14:57:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-09-11T14:57:00+01:00, Date of measurement = 2013-09-11, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 88AE6, Blood collection experimenter ID = 4E4B5]""",c5d5b3349a0014cdac742fb284d786ed,24.2,WTSI,10.78
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MCZN,2012-06-06,2012-02-13,16,postnatal,homozygote,male,control,1074052,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2012-06-06T10:53:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2012-06-06T10:53:00+01:00, Date of measurement = 2012-06-06, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,27.6,WTSI,11.17
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFZV,2015-05-28,2015-02-05,16,postnatal,homozygote,male,control,2046854,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2015-05-28T10:33:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2015-05-28T10:33:00+01:00, Date of measurement = 2015-05-28, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 46922, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,31.9,WTSI,11.45
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDFF,2012-12-27,2012-09-06,16,postnatal,homozygote,female,control,1262699,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2012-12-27T10:13:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2012-12-27T10:13:00Z, Date of measurement = 2012-12-27, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 88AE6, Blood collection experimenter ID = 68CE1]""",c5d5b3349a0014cdac742fb284d786ed,34.3,WTSI,11.07
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFVN,2013-12-23,2013-09-06,15,postnatal,homozygote,male,control,1591235,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-12-23T12:52:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-12-23T12:52:00Z, Date of measurement = 2013-12-23, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 88AE6]""",c5d5b3349a0014cdac742fb284d786ed,30.5,WTSI,10.83
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,DAEH,2016-06-15,2016-02-27,15,postnatal,homozygote,female,control,2368298,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2016-06-15T10:45:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2016-06-15T10:45:00+01:00, Date of measurement = 2016-06-15, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = A1140, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,25.9,WTSI,11.47
